id,civ,developer_id,date,spend
18557,humans,3833882822348,29,408
18558,monsters,9524553158967,159,35
18559,monsters,8010629627702,200,523
18560,blobs,7449703988022,30,332
18561,humans,2139201625586,282,364
18562,blobs,1956195971502,306,736
18563,blobs,1296473871807,355,861
18564,blobs,9966637331353,299,430
18565,humans,2937117892643,187,485
18566,blobs,5680347074985,137,721
18567,monsters,1103988099946,184,797
18568,blobs,6890956174290,289,363
18569,monsters,5208740044938,221,592
18570,humans,68262663801,33,784
18571,humans,5358149114030,82,450
18572,monsters,7095331162641,74,318
18573,blobs,3422901251676,225,380
18574,humans,4509394191803,92,73
18575,humans,9045525675972,323,527
18576,blobs,9858975404793,262,407
18577,monsters,6436575934889,149,280
18578,monsters,5542816069890,193,155
18579,monsters,3712000408330,171,233
18580,humans,6626387511077,126,464
18581,blobs,9937670032084,355,102
18582,monsters,6415422534529,291,327
18583,humans,3469469824161,332,797
18584,monsters,5128072042758,251,419
18585,monsters,6896672491587,6,236
18586,monsters,9134664566608,117,719
18587,monsters,4432012405808,261,245
18588,humans,3990129816312,272,626
18589,blobs,6644900354463,312,34
18590,monsters,7703111246009,80,914
18591,blobs,7166886600148,248,897
18592,monsters,7204545331210,285,351
18593,blobs,4439162672260,52,950
18594,humans,8629308018902,104,379
18595,blobs,3441008736130,338,720
18596,monsters,5350413106471,143,532
18597,blobs,8394312878677,174,492
18598,humans,4175076745191,254,598
18599,monsters,9716753651323,72,654
18600,monsters,2722429041813,280,357
18601,humans,8552548178096,204,571
18602,monsters,2389839150353,4,522
18603,monsters,9373808672988,295,957
18604,humans,5727873303091,136,332
18605,monsters,7366142424311,150,859
18606,monsters,6956903744325,119,532
18607,humans,4620399472819,135,908
18608,humans,4479594040913,250,90
18609,monsters,8970694855592,131,862
18610,blobs,9605592103796,274,67
18611,blobs,2657061753923,320,720
18612,monsters,485761739066,307,473
18613,humans,9677052192192,349,699
18614,blobs,1816648512072,335,497
18615,humans,4268504795198,19,139
18616,humans,9526524066384,123,778
18617,humans,2849323880516,278,880
18618,blobs,4748703472687,228,899
18619,monsters,7821246205124,249,817
18620,monsters,1814664952985,60,391
18621,humans,8699664744432,210,970
18622,blobs,9976230357318,287,122
18623,humans,9831729993625,32,142
18624,blobs,4816529537176,303,222
18625,monsters,8068020423279,32,350
18626,humans,3718927098024,342,967
18627,monsters,5363645172927,348,825
18628,monsters,1281959063153,359,479
18629,blobs,6163814808822,204,687
18630,blobs,9677633983980,140,250
18631,humans,1442878504303,19,31
18632,humans,6119031337243,137,939
18633,humans,7434360214716,114,470
18634,monsters,6168614683601,354,639
18635,monsters,3218047646501,159,386
18636,blobs,5857301493004,282,787
18637,humans,5420896359408,192,393
18638,monsters,9510661517377,187,525
18639,blobs,6909836883225,195,488
18640,humans,3408843762491,325,583
18641,humans,4354573112728,116,703
18642,monsters,2963617196249,333,959
18643,humans,4196208204241,57,473
18644,monsters,2366517352861,206,556
18645,monsters,6890333297401,301,266
18646,monsters,9261332853312,356,992
18647,monsters,3980242421053,174,373
18648,monsters,8020886447924,310,165
18649,blobs,5641225301554,202,278
18650,blobs,1637176511825,299,247
18651,monsters,5328722064342,97,889
18652,humans,8978096270684,70,87
18653,blobs,271254107696,9,831
18654,humans,6786756963836,141,737
18655,monsters,9244027039593,138,76
18656,humans,9309527773966,187,58
18657,blobs,1595708448881,311,869
18658,humans,8286885065960,42,191
18659,blobs,6497429687164,102,165
18660,monsters,7803174354859,76,580
18661,monsters,6118392769397,285,631
18662,monsters,796323343887,78,861
18663,monsters,9728497177776,282,207
18664,monsters,4296894692327,207,996
18665,humans,4247442252582,150,36
18666,monsters,8686206604901,102,961
18667,blobs,6097518168436,90,335
18668,blobs,601228676942,258,542
18669,blobs,5742791204868,124,583
18670,humans,1541449657192,323,957
18671,blobs,3886811844636,97,211
18672,humans,1743567146342,273,387
18673,humans,417980276629,88,985
18674,blobs,1462843011801,302,781
18675,blobs,4052632054504,200,146
18676,humans,823883093782,251,719
18677,monsters,3258474055977,135,391
18678,humans,3511262045299,53,650
18679,blobs,3040594582293,41,313
18680,monsters,5158627224267,59,37
18681,blobs,2372934571614,291,882
18682,humans,3470431503605,266,225
18683,blobs,9699114929663,218,322
18684,blobs,1592898191681,304,737
18685,monsters,3524077336627,239,966
18686,humans,1379455060424,74,728
18687,blobs,5181721793005,166,568
18688,blobs,5788965722301,252,525
18689,humans,9917767522581,252,212
18690,humans,5093640021836,300,244
18691,blobs,1131406646258,267,375
18692,monsters,3920952977510,280,421
18693,monsters,1447694924298,37,979
18694,blobs,2743052530821,178,328
18695,blobs,4109944407547,355,662
18696,blobs,5098476107437,81,370
18697,monsters,6648660594391,177,229
18698,blobs,9797625127307,284,304
18699,monsters,3760448688545,24,920
18700,blobs,12155455472,165,104
18701,monsters,7063425182799,324,24
18702,monsters,7767988984203,229,194
18703,blobs,5003964983532,66,879
18704,humans,2081697931581,297,522
18705,blobs,6387651732471,352,902
18706,monsters,3508505848462,303,447
18707,humans,3391640635575,291,663
18708,monsters,6291511894488,39,227
18709,blobs,2564822411386,344,240
18710,humans,2518726865656,243,71
18711,blobs,601000216603,321,489
18712,monsters,9189068462291,137,220
18713,monsters,3779002543638,245,492
18714,monsters,2489740744189,136,538
18715,monsters,2175815626240,224,499
18716,blobs,449880222273,90,552
18717,blobs,3360045353796,363,883
18718,blobs,359998469722,171,277
18719,blobs,826216712312,319,975
18720,monsters,3819778553582,141,612
18721,monsters,5929633372089,346,348
18722,blobs,9745068546530,316,484
18723,monsters,6232354760742,50,731
18724,monsters,4862044348658,30,453
18725,monsters,8505669053395,218,133
18726,humans,1874767592653,226,990
18727,monsters,735924356538,210,622
18728,blobs,9757936915174,151,725
18729,monsters,1993497839055,17,721
18730,humans,7815511527309,316,871
18731,blobs,4092252049633,275,436
18732,humans,3326300414776,325,479
18733,humans,4741903885944,356,502
18734,humans,4488354635766,276,829
18735,humans,4651916812506,349,876
18736,humans,796202413942,314,395
18737,blobs,6219647554125,82,805
18738,humans,1242623051660,147,628
18739,monsters,437623671942,161,799
18740,humans,5535477450649,295,373
18741,monsters,6106500777336,17,26
18742,blobs,2716152381564,20,527
18743,monsters,155314435472,168,393
18744,blobs,2727625924007,209,845
18745,blobs,913922187577,271,491
18746,humans,7297762053752,317,342
18747,humans,8801085833023,108,259
18748,monsters,7619914063690,114,566
18749,blobs,2046561252472,17,205
18750,monsters,7187709202967,14,75
18751,monsters,8646009222914,1,791
18752,humans,1833400683048,320,605
18753,blobs,4642453907834,319,455
18754,humans,2131032191930,16,894
18755,humans,9564308038431,359,991
18756,humans,9219837407813,301,102
18757,humans,7520506295735,261,666
18758,monsters,4369546458151,152,76
18759,monsters,3894911696741,67,8
18760,monsters,5944398896987,10,60
18761,humans,1608971243555,240,360
18762,blobs,5222950599423,119,399
18763,monsters,2888389350785,277,686
18764,monsters,9912859099382,91,195
18765,monsters,6942110543282,13,282
18766,humans,3918486090539,97,818
18767,humans,3005957148577,3,224
18768,blobs,6311801902126,111,197
18769,monsters,799839413738,182,432
18770,monsters,1050729217257,295,175
18771,blobs,3100734999417,48,944
18772,blobs,7314341313549,13,398
18773,monsters,4646749118708,306,254
18774,humans,9848130554974,83,244
18775,blobs,3131360955028,268,757
18776,blobs,8727735883737,307,377
18777,humans,7942498236903,251,66
18778,humans,8568340356306,210,800
18779,monsters,3425379175379,160,668
18780,blobs,7318461628741,197,914
18781,monsters,9624783926272,249,848
18782,blobs,1444424857610,73,590
18783,blobs,6343862127218,275,162
18784,blobs,3406667565885,25,561
18785,monsters,3965650990768,313,996
18786,monsters,5129824522488,304,572
18787,monsters,6537274114591,328,423
18788,blobs,3167523957832,188,950
18789,blobs,1689196213217,292,789
18790,monsters,4295964328547,8,339
18791,humans,1179410757744,19,967
18792,monsters,9138964283683,28,837
18793,humans,9767025624215,76,309
18794,monsters,3457666205774,37,446
18795,monsters,360344064384,96,78
18796,blobs,6933029881663,102,918
18797,humans,2902384576405,88,378
18798,blobs,9800156307207,83,997
18799,blobs,9109013576973,78,519
18800,humans,291511443724,78,589
18801,humans,9318603795167,24,361
18802,blobs,7020595699766,343,41
18803,humans,7818471865610,350,396
18804,monsters,3432712277046,351,995
18805,monsters,3284634819695,361,927
18806,monsters,3651210129066,71,848
18807,humans,9376486623325,173,932
18808,humans,4892062663367,81,965
18809,humans,9450662248526,31,436
18810,monsters,6143932427931,81,131
18811,humans,9925230274554,216,927
18812,humans,3044508370397,79,606
18813,monsters,1130687301789,119,682
18814,blobs,6410219019569,40,758
18815,blobs,7672136476432,77,654
18816,monsters,4100576845909,234,181
18817,blobs,6185934650474,0,941
18818,blobs,6360467491367,152,59
18819,humans,6236077151383,326,866
18820,humans,6016551325494,172,516
18821,blobs,3439814167391,220,370
18822,blobs,27822023123,342,987
18823,monsters,7266522321194,263,985
18824,blobs,6490750563292,154,406
18825,blobs,8838879538706,260,436
18826,blobs,5691384491452,52,695
18827,blobs,6199371509403,252,285
18828,humans,3516828218394,117,422
18829,monsters,9064866698646,320,669
18830,monsters,5721457661633,181,285
18831,humans,755341179927,206,496
18832,monsters,193093820969,113,742
18833,monsters,9246617099325,76,500
18834,monsters,2267553324601,355,960
18835,humans,5773110835386,348,691
18836,monsters,4697774772599,132,151
18837,blobs,5604878408946,260,523
18838,humans,4914858061359,114,265
18839,monsters,2528476474857,133,485
18840,humans,8009079657406,122,388
18841,blobs,4953812564783,360,354
18842,humans,9472924108390,247,792
18843,blobs,5182577242115,258,586
18844,monsters,3108905705598,91,817
18845,blobs,8259044413548,27,430
18846,blobs,7950256856828,350,562
18847,humans,1291369861895,108,176
18848,blobs,7625230033496,224,130
18849,monsters,846836272198,1,776
18850,monsters,3383645149394,248,366
18851,monsters,5367625958165,284,311
18852,humans,3359271317300,144,401
18853,humans,6197254490924,201,346
18854,blobs,6580446147809,117,356
18855,humans,2972829716417,229,531
18856,monsters,5164433592818,317,289
18857,humans,1972403608250,8,159
18858,blobs,4280433858463,283,268
18859,blobs,6706133415163,162,507
18860,monsters,5655816546949,160,474
18861,monsters,6220089544441,313,324
18862,humans,9413822403078,303,420
18863,blobs,2756874989543,3,604
18864,blobs,2819305300056,22,516
18865,monsters,9064126724263,128,146
18866,blobs,8092865097409,148,241
18867,humans,3177410854566,236,258
18868,monsters,3756683863504,332,260
18869,blobs,2508085307240,98,380
18870,monsters,5808157954489,3,466
18871,monsters,2875185610969,266,2
18872,blobs,2211497191311,16,130
18873,blobs,968641995416,320,495
18874,monsters,338863835044,203,78
18875,humans,7304817320902,201,271
18876,blobs,9424801007312,0,655
18877,monsters,8653035944418,55,282
18878,blobs,6201418951517,167,79
18879,blobs,5527186265253,195,588
18880,humans,2340458625392,200,106
18881,blobs,3189769017286,238,898
18882,blobs,545187530526,50,27
18883,monsters,5084513845842,25,881
18884,monsters,5485666408267,212,247
18885,blobs,2768143524395,90,158
18886,humans,9962951989636,350,405
18887,blobs,4827254406659,177,123
18888,monsters,2505311837258,33,865
18889,monsters,2277615617771,103,605
18890,blobs,655817872184,182,512
18891,humans,8064515898574,143,765
18892,blobs,6694622003718,222,154
18893,humans,2151555044575,10,37
18894,humans,5740078183197,84,985
18895,blobs,7231238960289,56,962
18896,humans,5006368495685,19,780
18897,humans,6639070698410,203,350
18898,monsters,8106412259315,271,274
18899,humans,2352928127084,18,44
18900,humans,5023785427319,57,614
18901,blobs,629258126063,58,766
18902,blobs,1823372259759,202,440
18903,humans,2976816214292,53,438
18904,humans,9535282335104,232,419
18905,monsters,1650755325674,77,739
18906,monsters,6403815646962,212,302
18907,monsters,2954153756562,71,282
18908,humans,1083329085885,146,173
18909,monsters,7187016599276,292,529
18910,blobs,5084236429230,236,787
18911,blobs,4363168486583,128,155
18912,humans,4205047023694,120,173
18913,blobs,3156693008741,285,149
18914,blobs,3769915181803,273,537
18915,monsters,6268863485736,298,294
18916,blobs,7580460462731,257,141
18917,blobs,3008829113465,29,570
18918,humans,5127542452494,335,54
18919,monsters,583814199377,152,589
18920,blobs,7674255193184,276,619
18921,monsters,8625144460070,187,531
18922,humans,9671988993107,70,279
18923,monsters,7156785842154,8,602
18924,monsters,4262799105715,279,235
18925,humans,4207515063447,362,384
18926,monsters,2631831815251,211,731
18927,humans,4384118258831,274,178
18928,humans,1732708505041,290,200
18929,blobs,6868482973543,277,331
18930,monsters,5230146850696,276,46
18931,humans,7263444591838,168,917
18932,humans,2610741743158,136,592
18933,blobs,4425866058257,296,257
18934,monsters,8510549468308,325,352
18935,humans,6671108000849,235,248
18936,blobs,5856449759736,174,489
18937,monsters,7552445264924,76,562
18938,monsters,4665761167070,298,137
18939,blobs,9245686117727,130,838
18940,monsters,2399306685573,228,419
18941,monsters,9290146010818,100,249
18942,humans,1341564925534,12,701
18943,monsters,276024905358,123,13
18944,blobs,4840912781877,2,377
18945,humans,3347963324200,326,809
18946,blobs,2468305375164,80,256
18947,monsters,155852447069,173,748
18948,blobs,4964453284733,270,90
18949,blobs,8573239179116,233,77
18950,blobs,7128191939168,95,836
18951,monsters,246955394245,212,989
18952,humans,315525490012,202,940
18953,monsters,4264954269505,290,992
18954,blobs,9264642845003,272,448
18955,monsters,7799276689999,289,81
18956,blobs,8569993152027,95,281
18957,blobs,4943123220955,59,667
18958,humans,5675718825046,311,45
18959,blobs,1356125220439,190,717
18960,humans,3999656227666,144,905
18961,humans,6094584723271,328,668
18962,humans,4759761006440,317,427
18963,humans,1067008095378,29,154
18964,humans,7086585552745,254,208
18965,blobs,5484068621511,307,154
18966,blobs,5518250727113,93,587
18967,humans,1149223803304,87,926
18968,monsters,9307404425012,141,455
18969,monsters,8077474702106,17,643
18970,blobs,1896779829006,33,779
18971,blobs,5817294335101,278,733
18972,monsters,8171208934418,286,940
18973,monsters,4331487796688,211,345
18974,monsters,2823922562250,192,500
18975,humans,7386532791221,260,116
18976,monsters,1705328070714,224,252
18977,blobs,6955764830643,300,48
18978,blobs,2185790190216,236,48
18979,blobs,2505397908305,356,283
18980,monsters,9289337463813,91,373
18981,humans,1428604644533,240,25
18982,monsters,1340198274596,176,646
18983,monsters,5208524406540,259,400
18984,monsters,7027785846736,300,130
18985,monsters,6034063097170,127,132
18986,blobs,9688806154015,59,931
18987,blobs,3784482335053,76,885
18988,monsters,3765263933114,322,686
18989,humans,8884869947245,24,507
18990,blobs,8631950379865,289,130
18991,monsters,4127028700934,95,541
18992,blobs,2528036154481,313,743
18993,blobs,1278983102645,56,62
18994,humans,6786465167710,330,116
18995,blobs,9661150524659,192,68
18996,humans,7102561890433,329,613
18997,humans,8620026564160,357,312
18998,humans,6848932060486,271,936
18999,blobs,6029499927986,293,652
19000,monsters,3621506863272,141,822
19001,monsters,7351921577461,84,366
19002,blobs,1772205723256,322,435
19003,blobs,1447755232223,236,534
19004,humans,9990042761343,303,513
19005,humans,9533551110235,207,45
19006,monsters,1215942663140,340,547
19007,humans,7884467908600,129,472
19008,humans,3237036581572,327,557
19009,monsters,5933045035011,296,869
19010,humans,3523593758548,11,128
19011,humans,7071333628923,136,465
19012,monsters,1967162758562,20,705
19013,humans,3475043728959,230,631
19014,humans,7218008059245,183,223
19015,monsters,6892787383247,252,764
19016,blobs,1236430717438,118,549
19017,monsters,2146377672936,117,339
19018,monsters,5580694963224,330,406
19019,monsters,7283265823088,218,564
19020,monsters,7778982672855,102,766
19021,blobs,13801635744,193,407
19022,blobs,9275175218176,257,769
19023,humans,3115182626343,135,13
19024,monsters,3189367688490,180,665
19025,blobs,7069061671909,24,449
19026,monsters,4115892428228,158,577
19027,humans,3153838822105,105,556
19028,humans,4364719324421,274,44
19029,humans,9111862945614,188,91
19030,humans,930510937557,286,844
19031,monsters,4146409609529,313,70
19032,blobs,3821629497813,312,109
19033,blobs,5011952635138,166,662
19034,monsters,8163585079040,136,907
19035,monsters,7815643515227,65,365
19036,humans,4161832608792,187,159
19037,humans,1133173968934,363,555
19038,humans,8803631543291,80,713
19039,monsters,4304384508363,25,264
19040,blobs,7543388646682,160,506
19041,blobs,2142057254204,140,33
19042,humans,50376716040,317,443
19043,blobs,4111374058573,254,792
19044,humans,2817423960639,106,413
19045,blobs,6052769007789,259,798
19046,blobs,4209015133235,313,535
19047,monsters,8976637752199,276,865
19048,humans,9425147923632,12,525
19049,blobs,6637586421768,61,392
19050,humans,8171731857968,159,100
19051,humans,9529600137443,86,3
19052,humans,9535783262396,37,702
19053,monsters,7861922699641,222,709
19054,blobs,4940218550048,55,920
19055,humans,1783789236534,362,922
19056,humans,2833972849175,65,330
19057,humans,8998216383872,48,939
19058,humans,11440194075,208,675
19059,monsters,2833574030815,72,10
19060,blobs,3442232588004,297,568
19061,blobs,1207122683743,345,106
19062,blobs,2440069499197,345,548
19063,humans,9588692655650,167,923
19064,monsters,8383823100230,61,137
19065,humans,9373867048680,133,880
19066,humans,2317433205943,163,739
19067,humans,6627999945556,177,178
19068,humans,1357244464883,191,738
19069,blobs,866972038085,333,945
19070,blobs,6709148628566,340,718
19071,blobs,5717447683185,20,736
19072,monsters,641656053468,262,785
19073,blobs,8535660143849,102,213
19074,blobs,3880694902665,192,563
19075,blobs,9515916129024,238,553
19076,humans,6005538820157,266,136
19077,monsters,997943843901,75,695
19078,monsters,8573617773736,141,571
19079,humans,6109819499373,328,20
19080,monsters,7855365753748,309,47
19081,monsters,7276788094675,272,943
19082,humans,8720795373399,292,598
19083,blobs,2169902038014,182,962
19084,blobs,6880586363834,111,439
19085,blobs,5422269558524,149,145
19086,blobs,467177291801,313,203
19087,blobs,7720097873073,123,815
19088,humans,4236541442807,345,734
19089,blobs,2715265144143,253,984
19090,humans,9785645076431,349,108
19091,monsters,2276609599070,348,307
19092,monsters,3550217076066,71,776
19093,humans,2742895513892,201,618
19094,blobs,3949918226640,71,510
19095,blobs,907489085465,46,18
19096,humans,7658512500227,109,882
19097,blobs,7043400393447,203,102
19098,blobs,6203956632877,253,143
19099,monsters,3827155724575,60,613
19100,humans,6976109755871,272,12
19101,monsters,2234787771717,356,699
19102,humans,4131323060002,322,364
19103,monsters,1870363380557,359,277
19104,monsters,8670535669226,299,855
19105,monsters,8370509991654,195,135
19106,humans,7941032478378,261,710
19107,humans,351881564716,88,180
19108,monsters,7559127019461,33,288
19109,monsters,2364699405703,170,922
19110,humans,2328580032583,20,763
19111,humans,9247495417135,63,492
19112,monsters,8617838975263,77,635
19113,humans,6377362412184,64,769
19114,humans,5613470569815,97,915
19115,monsters,7214825818143,196,294
19116,blobs,881265685154,247,337
19117,humans,2899023458371,43,147
19118,monsters,4019689195965,120,146
19119,humans,8773814370019,185,639
19120,monsters,8044920978575,176,665
19121,monsters,5848622940506,65,21
19122,blobs,6016333373994,182,351
19123,monsters,2701775815842,17,781
19124,monsters,9740870957307,225,208
19125,humans,955924037465,314,382
19126,monsters,6919534419119,221,856
19127,humans,8234038378637,180,197
19128,monsters,3461459554637,361,633
19129,blobs,2794278342947,301,862
19130,blobs,8177532344155,77,644
19131,monsters,2059455229293,168,991
19132,monsters,7275086224206,214,518
19133,monsters,7261882960993,335,393
19134,monsters,1733444925158,279,976
19135,monsters,971614307389,302,793
19136,humans,7068679736485,318,624
19137,blobs,1754894428328,151,442
19138,blobs,5973095067441,153,658
19139,monsters,7284130799503,247,580
19140,monsters,7169842246398,133,659
19141,blobs,1846878482497,247,341
19142,blobs,4806567035072,272,384
19143,humans,3425435065696,45,399
19144,blobs,2744373881116,214,98
19145,monsters,380290507338,137,264
19146,blobs,3697944305101,253,247
19147,humans,1933127812238,221,717
19148,blobs,2310845704447,69,141
19149,blobs,2909378735426,146,240
19150,humans,9456752474054,38,372
19151,humans,1207593026419,222,68
19152,monsters,2827933546687,263,655
19153,monsters,2929561277817,364,694
19154,humans,3756482362944,189,474
19155,humans,626677581852,18,580
19156,blobs,9279484687945,281,585
19157,humans,1802806759669,161,238
19158,blobs,6277668214833,104,384
19159,humans,3523330773719,28,24
19160,humans,6682156323248,230,869
19161,humans,5778672257822,250,959
19162,humans,6462324868677,280,919
19163,humans,4792074697550,50,671
19164,monsters,4439537664297,22,99
19165,humans,2137442957690,105,260
19166,humans,1995165578310,277,992
19167,blobs,1675609708536,301,164
19168,monsters,4196228468119,99,627
19169,monsters,1909141723621,74,564
19170,monsters,1453435753993,362,379
19171,monsters,4661686222595,145,461
19172,humans,5242831351851,185,92
19173,blobs,9804530593175,65,704
19174,monsters,2915415856766,141,661
19175,monsters,3807456740154,200,308
19176,monsters,5708733962097,96,801
19177,humans,690752946791,23,553
19178,blobs,7427924028351,195,74
19179,blobs,5208317280678,96,750
19180,blobs,5357097762877,241,860
19181,monsters,181757332372,11,321
19182,monsters,378467533895,293,634
19183,blobs,7435761364332,237,572
19184,humans,5461098133552,27,23
19185,blobs,3770811833701,304,593
19186,humans,8057946558976,357,143
19187,monsters,4839366309419,233,959
19188,humans,3185854612455,349,885
19189,monsters,5112498811672,310,940
19190,blobs,2151973679447,271,514
19191,monsters,8006956560046,219,415
19192,blobs,8700885537038,64,815
19193,monsters,6607919478153,333,659
19194,monsters,561547710345,216,47
19195,blobs,8729837707496,308,358
19196,blobs,1986507097246,97,496
19197,humans,8613563695963,3,421
19198,blobs,9129891197206,197,157
19199,blobs,4091328533022,281,768
19200,humans,9194605481233,299,978
19201,humans,3974165534546,196,226
19202,monsters,7548410921335,177,873
19203,blobs,1923255342709,288,87
19204,blobs,4902120849726,280,719
19205,monsters,7466385143456,41,966
19206,humans,2755524558453,145,137
19207,humans,2931010933764,180,991
19208,blobs,1242194736115,202,745
19209,humans,4160765486858,193,961
19210,monsters,899513172991,257,197
19211,monsters,3560120469408,151,457
19212,humans,3425432574820,337,621
19213,blobs,9255410448592,241,203
19214,blobs,9447478847411,353,820
19215,humans,3648825398435,338,625
19216,monsters,2019336347050,127,953
19217,humans,5077313707346,275,337
19218,humans,4329788829075,230,525
19219,blobs,5641053337470,220,759
19220,monsters,8652602325457,183,898
19221,humans,9020650715687,26,679
19222,blobs,4221504554266,364,268
19223,blobs,8572516708957,243,742
19224,monsters,5032705993303,91,736
19225,blobs,6909243394487,263,547
19226,blobs,5473080266197,17,313
19227,humans,8077237242228,137,860
19228,monsters,9153127546234,85,984
19229,monsters,1592180894516,171,844
19230,blobs,7031779367524,67,271
19231,blobs,371504920213,334,608
19232,blobs,463194805134,310,420
19233,humans,6124584428837,113,571
19234,humans,4781998311553,281,388
19235,monsters,1247046707372,3,154
19236,monsters,8367122631701,27,713
19237,blobs,6383405317578,287,642
19238,humans,3810623384447,147,213
19239,blobs,4952415048484,281,416
19240,blobs,2323968650176,13,546
19241,monsters,1226928777389,77,732
19242,blobs,4216225449998,119,183
19243,monsters,3641374721612,208,742
19244,humans,2674159652152,327,18
19245,humans,126262988808,17,518
19246,blobs,1280948110068,249,643
19247,blobs,5428244702531,72,896
19248,blobs,567998388592,204,999
19249,humans,2354084903409,71,359
19250,humans,6759141600374,333,396
19251,blobs,3369030112869,350,490
19252,humans,2986470728300,265,488
19253,humans,7310563307902,178,678
19254,blobs,1443015309194,232,538
19255,humans,8554489987784,343,877
19256,blobs,6242321680880,68,823
19257,humans,8662010716217,361,704
19258,blobs,7898605960695,354,188
19259,humans,1546044525527,110,362
19260,humans,5098637057844,230,192
19261,monsters,1652067814690,193,372
19262,humans,9927017301314,51,367
19263,blobs,9135578659555,357,597
19264,blobs,9432083112868,69,106
19265,humans,5457289034581,127,528
19266,monsters,3380379781409,306,70
19267,humans,7131597420784,238,181
19268,humans,7540025495068,252,199
19269,humans,9651048844812,349,721
19270,blobs,2124103119140,353,793
19271,monsters,9886630746910,123,236
19272,blobs,7387266273337,306,730
19273,monsters,5423961061519,136,525
19274,blobs,8118136158695,155,164
19275,humans,6321726504277,340,758
19276,monsters,9247612796052,360,88
19277,blobs,5292710160869,305,703
19278,monsters,769408155792,33,581
19279,humans,5428333675538,244,447
19280,humans,5138319626761,58,496
19281,humans,6860677698033,60,193
19282,monsters,7721296626468,143,918
19283,blobs,3744216049328,33,842
19284,humans,5233688712192,215,700
19285,humans,1373684019253,31,575
19286,humans,4446186812522,143,769
19287,blobs,7940374154366,207,952
19288,blobs,3659607401860,289,370
19289,monsters,3177284822321,67,453
19290,humans,4570819143110,214,79
19291,monsters,2880181725076,234,971
19292,blobs,3024371769449,21,77
19293,humans,4760109397454,147,857
19294,humans,8192312875658,287,454
19295,monsters,7296227370829,89,925
19296,humans,2260513195377,239,687
19297,humans,3551060972256,57,504
19298,blobs,6488386707724,306,566
19299,humans,6025452675154,364,870
19300,humans,8200761202911,87,92
19301,blobs,3940442973781,30,614
19302,blobs,6103927660255,6,130
19303,monsters,6548053369730,169,16
19304,monsters,3252785938210,17,614
19305,humans,2022884148505,316,479
19306,monsters,5851737380570,74,490
19307,humans,8702077757345,35,12
19308,humans,5465282824362,253,56
19309,blobs,9131149570070,109,559
19310,monsters,6181080112967,102,510
19311,monsters,3564742168939,287,206
19312,monsters,1739005907237,60,868
19313,monsters,9797491987152,79,946
19314,blobs,531558326392,157,10
19315,humans,6759435586122,19,400
19316,monsters,591318208147,202,852
19317,humans,8993153717987,196,837
19318,monsters,9385546417273,73,771
19319,humans,6481251938006,161,289
19320,blobs,7521690324901,148,778
19321,humans,6539169997794,350,481
19322,blobs,4041476978231,270,834
19323,blobs,3156491642611,207,118
19324,blobs,9110463376825,104,96
19325,blobs,3980150162972,70,730
19326,blobs,9373769694672,49,545
19327,blobs,7303739299510,284,676
19328,monsters,8691788515682,264,428
19329,humans,6566610118386,12,151
19330,humans,2439287061250,132,239
19331,humans,1499473084394,240,786
19332,humans,9945307239549,252,79
19333,monsters,4292145636311,327,654
19334,blobs,3053860188801,349,606
19335,monsters,9612630411666,88,812
19336,blobs,5911346519306,319,285
19337,humans,5382017307113,79,928
19338,blobs,351457233065,346,575
19339,monsters,3193783136861,222,423
19340,humans,6381893116533,103,673
19341,humans,5215130333125,146,556
19342,monsters,3028916136294,40,763
19343,humans,7651365169136,104,569
19344,humans,4488807753314,35,635
19345,humans,7232056066399,164,838
19346,blobs,4700671363625,124,106
19347,blobs,4943767703153,278,390
19348,humans,4652048532064,226,32
19349,monsters,1124953988093,58,704
19350,blobs,3149636273449,219,110
19351,monsters,3500145370972,96,338
19352,humans,8754302203171,28,392
19353,blobs,9288183876601,144,917
19354,monsters,668997882479,291,323
19355,blobs,8610531272334,257,625
19356,blobs,3377941512915,185,782
19357,humans,3800872208032,49,949
19358,monsters,2353613466753,248,885
19359,blobs,6963453123130,218,525
19360,blobs,6467656492767,80,329
19361,humans,8807001892087,135,282
19362,humans,8942064030749,317,384
19363,blobs,2368724105550,30,597
19364,humans,374818663917,138,484
19365,monsters,7841589784537,103,170
19366,blobs,2368448627335,246,370
19367,blobs,8304625797249,149,449
19368,monsters,4582738871989,161,123
19369,monsters,2250737221836,67,387
19370,monsters,8144843698911,29,445
19371,blobs,7004246001005,63,753
19372,blobs,9819422168644,279,341
19373,monsters,1395094123760,11,365
19374,monsters,4450967923364,49,252
19375,humans,7095508450079,266,631
19376,blobs,3617558957439,74,190
19377,blobs,9315938123759,91,159
19378,blobs,6490931501322,153,676
19379,humans,2297219852522,277,571
19380,humans,2725580827200,329,786
19381,blobs,1646131885953,325,440
19382,humans,5520429472285,248,546
19383,humans,3301164859163,256,359
19384,humans,1634200161550,12,675
19385,humans,3164013927002,261,22
19386,blobs,6301354411670,279,368
19387,monsters,2799118626350,339,423
19388,humans,6544582597565,198,898
19389,blobs,7613677641199,92,854
19390,humans,1701289078323,12,378
19391,blobs,7936534843336,247,813
19392,monsters,2315702665162,83,851
19393,monsters,3676476752729,166,820
19394,blobs,589483390490,159,596
19395,humans,1327412774700,107,490
19396,monsters,4709764533788,73,558
19397,humans,3020000377664,131,465
19398,monsters,2440752634222,14,169
19399,blobs,3070316039844,158,779
