id,civ,developer_id,date,spend
15204,humans,9500266802581,313,778
15205,humans,1867821577672,188,349
15206,monsters,9337390986795,166,301
15207,monsters,4410736460387,84,622
15208,blobs,4790347365872,141,324
15209,monsters,1889586236059,197,890
15210,blobs,8297019696097,32,109
15211,humans,3713814575251,350,528
15212,monsters,5139577346921,74,238
15213,monsters,3840347445610,103,126
15214,humans,2003225344228,320,133
15215,blobs,8367071629858,207,39
15216,monsters,8527402246396,254,367
15217,humans,4621492797280,87,636
15218,blobs,2543547853823,149,185
15219,monsters,5301644069528,339,914
15220,monsters,170722008116,150,29
15221,blobs,6105000916710,64,110
15222,blobs,1533132428050,316,664
15223,humans,266912637747,1,414
15224,monsters,6297247411856,55,894
15225,monsters,4330640218250,24,744
15226,humans,5647612853435,74,389
15227,monsters,538584694991,323,472
15228,blobs,7372228366766,283,403
15229,humans,791926629293,109,423
15230,humans,7068409821700,6,725
15231,blobs,4280938747780,320,644
15232,blobs,4997671070305,77,637
15233,monsters,6356306953028,358,402
15234,humans,6786877821192,100,687
15235,monsters,7286152712265,178,708
15236,monsters,9883123236810,310,452
15237,humans,3880711714078,122,633
15238,monsters,2261881031701,223,234
15239,humans,7866979790441,314,532
15240,blobs,8013683851752,36,360
15241,monsters,1604075111575,312,933
15242,monsters,447311848347,314,211
15243,blobs,2526351360828,63,958
15244,blobs,5809363215599,228,79
15245,blobs,4368998831536,227,109
15246,humans,2895079013215,289,655
15247,blobs,9779050368170,29,398
15248,monsters,6849604223982,96,123
15249,monsters,4367264130127,298,39
15250,blobs,4246236025126,162,689
15251,blobs,1310978181784,220,328
15252,humans,9111518380973,19,542
15253,monsters,6549322150674,198,985
15254,humans,5915686458195,76,333
15255,blobs,216092136860,165,862
15256,blobs,2531187286964,247,105
15257,blobs,2268734333361,142,690
15258,monsters,3045766504948,168,706
15259,blobs,6155823823728,274,468
15260,humans,6551586273161,286,362
15261,humans,2370817822689,253,292
15262,humans,2198080318772,74,658
15263,humans,9964885065987,261,715
15264,monsters,8195866016765,191,396
15265,monsters,9188566791069,36,180
15266,humans,1031151096331,328,680
15267,humans,8582667680816,235,775
15268,blobs,7411229770457,89,975
15269,blobs,827998600316,211,685
15270,blobs,1031419173693,175,386
15271,monsters,7864470581685,312,492
15272,humans,3657356568928,221,923
15273,monsters,8996388651709,255,306
15274,humans,7903163048711,152,357
15275,blobs,8427113301623,177,961
15276,blobs,8479816533018,112,570
15277,humans,3114566732101,359,757
15278,blobs,701968047523,312,22
15279,humans,6986224274176,293,165
15280,blobs,3248960918686,330,540
15281,blobs,266189480568,257,438
15282,monsters,4170389173247,121,703
15283,monsters,8148239510717,4,815
15284,monsters,5310961692469,217,790
15285,monsters,4179004511052,140,906
15286,monsters,6255389363669,226,173
15287,blobs,7322838307964,232,603
15288,blobs,8245596710300,336,507
15289,blobs,5643407587591,181,11
15290,monsters,8538933307663,317,726
15291,blobs,4586932342906,341,313
15292,blobs,1376775593902,83,130
15293,humans,3244904751710,225,886
15294,monsters,9120737192360,108,51
15295,humans,3969965333798,166,51
15296,humans,1300032617606,24,349
15297,humans,1823511714777,251,128
15298,monsters,6433127312128,25,446
15299,monsters,7104244328726,51,584
15300,humans,8390852516061,151,617
15301,humans,3412051682831,102,840
15302,humans,9778118276100,89,557
15303,monsters,1858119167296,302,269
15304,blobs,3723112666051,305,999
15305,monsters,1618628599659,37,916
15306,humans,5124724251036,296,439
15307,monsters,4539607713204,119,653
15308,monsters,6609312225866,241,39
15309,blobs,394619264637,296,961
15310,monsters,4723535925762,47,343
15311,monsters,2477593091583,230,238
15312,blobs,3047626133774,188,773
15313,monsters,8332952107770,291,617
15314,blobs,1459294469278,183,618
15315,humans,1262845692330,316,415
15316,humans,5590749580264,302,112
15317,blobs,3897472429511,308,897
15318,humans,2340772001261,90,431
15319,monsters,7288814818226,114,642
15320,blobs,4410293765112,345,400
15321,blobs,5710267335069,340,9
15322,monsters,1391310478902,190,850
15323,blobs,1415272177331,62,265
15324,humans,4800820470155,245,894
15325,monsters,6967414052293,229,323
15326,humans,831695030923,130,532
15327,humans,6066883996424,138,639
15328,blobs,7646092177860,158,966
15329,humans,7051822009358,239,994
15330,humans,3320620948090,26,341
15331,blobs,4604643908420,147,868
15332,monsters,7058869240127,90,799
15333,monsters,6745294241282,195,937
15334,humans,8869937685315,90,586
15335,blobs,5420559135764,82,906
15336,humans,5864167597501,364,541
15337,blobs,1252492628280,122,659
15338,blobs,3961302537555,260,535
15339,blobs,2773673886004,344,711
15340,monsters,8678992773565,90,202
15341,humans,2630552617639,157,635
15342,humans,7244066249071,318,121
15343,monsters,101001043447,364,146
15344,blobs,4547906944925,219,956
15345,monsters,4534359561318,67,883
15346,blobs,3711929138324,345,26
15347,monsters,6939816542358,268,190
15348,blobs,1917279541880,171,756
15349,blobs,5371409319257,140,709
15350,blobs,3825158685587,65,314
15351,monsters,3282055531212,127,448
15352,humans,3917007561946,220,5
15353,blobs,6786460595909,55,464
15354,blobs,2292609475511,149,173
15355,humans,5414052881649,215,681
15356,monsters,1953186032269,71,729
15357,blobs,4328751914529,183,125
15358,monsters,536716760196,174,347
15359,humans,773894823459,327,920
15360,monsters,1563402964958,168,407
15361,monsters,4337297370336,95,628
15362,monsters,38383439588,219,11
15363,humans,8103558989669,311,896
15364,monsters,527444128802,268,36
15365,humans,8601709298506,51,484
15366,humans,3700592802673,226,578
15367,humans,5761301874363,259,640
15368,monsters,5246414877239,312,355
15369,blobs,8148307586062,356,295
15370,humans,5756393483691,316,698
15371,monsters,9961065906008,258,594
15372,humans,4916666700048,251,747
15373,blobs,2553623290467,270,938
15374,blobs,5716962769776,23,376
15375,monsters,5532747726275,113,621
15376,monsters,9119709243909,214,315
15377,humans,6542227011081,215,265
15378,blobs,4177071193470,308,98
15379,monsters,4975903796587,61,647
15380,blobs,4848514001338,62,902
15381,monsters,1898974006050,232,761
15382,humans,5582970827200,308,297
15383,humans,7290347605815,85,346
15384,blobs,98933192448,137,555
15385,blobs,1676529577281,36,514
15386,humans,5056541276153,73,278
15387,humans,8600334594053,134,936
15388,humans,2471227144022,61,561
15389,blobs,9041286557950,181,422
15390,monsters,4146959449126,256,623
15391,humans,598789119000,191,618
15392,monsters,6283259138876,86,402
15393,humans,5747505377562,100,222
15394,blobs,5469033477364,222,697
15395,monsters,4936193439632,34,854
15396,blobs,9610929886804,127,112
15397,blobs,8994357412163,39,441
15398,blobs,704474304302,204,691
15399,monsters,2535232480308,55,726
15400,humans,792765476667,25,578
15401,monsters,7351376927700,160,763
15402,humans,44954879100,75,490
15403,blobs,2391164080348,14,374
15404,humans,7375853009096,200,304
15405,monsters,6777131589829,315,171
15406,humans,7716842565812,258,600
15407,blobs,6347137356343,160,108
15408,monsters,395395700359,283,192
15409,blobs,9857343029140,235,131
15410,humans,310903972937,81,75
15411,blobs,5379106764185,89,765
15412,blobs,4232964231308,288,276
15413,monsters,2473957424195,149,224
15414,monsters,3575930289955,290,153
15415,blobs,5525612622254,316,588
15416,blobs,8630143145573,92,275
15417,blobs,5115266304911,249,597
15418,blobs,7372452766492,279,799
15419,monsters,6101346892888,60,353
15420,humans,9124867911142,318,29
15421,monsters,2440955525105,154,828
15422,monsters,4516197946865,238,237
15423,humans,248520442004,130,851
15424,blobs,3211016654875,286,327
15425,humans,6810768616447,181,735
15426,monsters,5055745267400,285,704
15427,blobs,3348805397824,232,247
15428,humans,3711420701087,128,735
15429,blobs,4879937728986,134,153
15430,blobs,7548303296346,354,799
15431,blobs,1889808764889,50,477
15432,humans,258458217692,69,364
15433,humans,455535988861,46,519
15434,monsters,6426232519314,338,204
15435,blobs,8644848398199,298,35
15436,humans,125673006328,243,996
15437,monsters,628142444809,134,73
15438,humans,4166563126304,82,823
15439,humans,4306536850106,294,387
15440,blobs,2874151818097,126,234
15441,monsters,6103957221062,175,525
15442,monsters,9800972435262,288,159
15443,humans,1205191629203,244,731
15444,humans,7426213215005,14,648
15445,blobs,92392848817,275,687
15446,monsters,4197916306617,220,371
15447,humans,1457173072318,175,164
15448,humans,1326258205252,298,949
15449,monsters,7826603095122,295,827
15450,humans,9141408209404,17,574
15451,humans,5991932565156,188,924
15452,blobs,2708968152345,53,480
15453,humans,1226308564572,43,765
15454,blobs,5170528977119,271,788
15455,humans,30850061961,16,460
15456,humans,7930436879302,264,975
15457,blobs,319750952941,297,958
15458,monsters,8871497927766,207,933
15459,humans,3121935727855,227,999
15460,humans,4116689779320,315,997
15461,monsters,274308925520,268,193
15462,monsters,7492207755846,336,871
15463,monsters,5164378338807,27,222
15464,humans,1362927400183,243,138
15465,blobs,7844175692395,27,321
15466,humans,2483964421377,282,738
15467,blobs,9489876299425,327,541
15468,blobs,2317943745311,324,548
15469,humans,2819211281238,234,14
15470,monsters,4340617179114,257,1000
15471,blobs,246510917406,213,494
15472,humans,196280938252,123,476
15473,humans,1500053846814,156,711
15474,monsters,2028193773562,153,452
15475,humans,9564138155239,182,620
15476,blobs,3161188691495,142,262
15477,monsters,4623865743747,357,351
15478,blobs,6207089053212,113,923
15479,humans,5408690504998,168,378
15480,blobs,7357268027607,145,735
15481,humans,2180535422351,31,709
15482,humans,1839467939835,252,731
15483,blobs,3629192829656,152,777
15484,monsters,8535790064002,303,973
15485,blobs,8755205501084,124,963
15486,humans,6669275075075,325,851
15487,monsters,682268399000,268,333
15488,humans,9810543698250,254,854
15489,blobs,4576834156749,15,429
15490,monsters,2620520477650,192,151
15491,humans,7615759124299,290,169
15492,humans,8921951722851,98,299
15493,humans,1298922950473,59,358
15494,humans,7931811657808,147,630
15495,blobs,1777584445336,25,235
15496,monsters,4604437342727,16,504
15497,blobs,5677956861775,32,544
15498,humans,8399344798458,91,758
15499,monsters,5436177248784,58,149
15500,humans,2764492481791,58,796
15501,monsters,2779813102479,67,234
15502,monsters,1880243846126,215,254
15503,blobs,2086217616726,59,180
15504,blobs,8093078871726,60,462
15505,monsters,7248397101860,44,80
15506,humans,5504942960387,330,666
15507,humans,4680495066733,197,694
15508,monsters,430093130603,155,62
15509,monsters,5204886916329,328,188
15510,humans,3749064364534,55,453
15511,blobs,3953583540493,323,350
15512,humans,8351304248631,58,633
15513,humans,2531872983816,159,129
15514,blobs,9390458538021,122,808
15515,blobs,8819433858080,363,324
15516,blobs,1187260051646,50,546
15517,blobs,2956271912981,326,115
15518,monsters,8511112952696,209,992
15519,monsters,7232447339793,210,155
15520,monsters,3937870218628,99,258
15521,humans,4485963721506,61,469
15522,blobs,3316442616217,84,449
15523,blobs,4765711453052,142,9
15524,blobs,7528293506524,140,445
15525,monsters,1150937596442,241,311
15526,blobs,6889672823777,18,469
15527,monsters,4420397247282,227,17
15528,humans,6967116567085,96,524
15529,humans,4380885025601,285,734
15530,monsters,6198147505539,149,93
15531,blobs,9893314329137,283,88
15532,monsters,5501369595149,116,560
15533,monsters,5670863181200,190,680
15534,blobs,5823039282023,194,65
15535,monsters,1308423138586,147,213
15536,humans,9746802515068,173,764
15537,blobs,3397905947450,279,296
15538,monsters,6323525157325,75,113
15539,monsters,6487855225392,155,89
15540,humans,2181154633903,207,687
15541,monsters,264214130933,327,522
15542,blobs,5409928184313,41,617
15543,blobs,9340686675872,329,456
15544,humans,8671282193605,360,800
15545,monsters,9174966615614,238,855
15546,monsters,8761775315963,22,544
15547,monsters,905116992102,9,868
15548,humans,58744655896,176,928
15549,monsters,4166058647694,220,917
15550,monsters,8437304307297,248,61
15551,blobs,6592731669624,100,719
15552,blobs,9995061375439,253,773
15553,blobs,3787069538658,1,288
15554,humans,1057816073274,341,597
15555,humans,3358730711988,331,727
15556,monsters,5662031868505,180,522
15557,monsters,1577957476648,54,544
15558,humans,4508779925775,200,961
15559,monsters,8354056566149,217,487
15560,blobs,9949644666410,327,311
15561,blobs,7599205868203,232,97
15562,monsters,5748303168606,216,613
15563,humans,574686125827,107,319
15564,blobs,3307118958652,82,463
15565,monsters,710563304176,166,750
15566,blobs,4362541986619,35,436
15567,blobs,5896665353967,228,750
15568,blobs,6110134975363,99,854
15569,monsters,6898074756974,278,835
15570,blobs,9072093198015,263,801
15571,monsters,8512984236444,169,142
15572,blobs,7803950947459,81,105
15573,monsters,9379456416410,143,389
15574,monsters,4727397950097,362,34
15575,monsters,6685373126331,164,995
15576,blobs,645945767474,228,26
15577,blobs,8100867679311,329,196
15578,monsters,6233413333088,92,471
15579,blobs,6594893379986,253,674
15580,humans,7337554910208,314,410
15581,humans,1180583776130,94,585
15582,monsters,6858463010744,255,533
15583,monsters,5297078889518,239,618
15584,blobs,1276501173959,52,774
15585,monsters,9938211147733,125,651
15586,monsters,3855616028089,317,432
15587,humans,4193425440722,10,399
15588,humans,7216742008652,299,174
15589,monsters,2926319947258,202,884
15590,monsters,7592738356852,341,81
15591,monsters,3256649488506,193,293
15592,monsters,5206291718392,160,540
15593,blobs,197120905526,175,27
15594,humans,3065878694070,337,852
15595,monsters,5721865519316,357,349
15596,blobs,7557244037289,19,626
15597,monsters,7448732630527,342,823
15598,monsters,1133124179945,41,7
15599,humans,9443505921046,225,363
15600,blobs,9302308658458,25,563
15601,monsters,8473148237402,297,521
15602,blobs,3697209760644,270,248
15603,humans,5681137508867,103,988
15604,blobs,7845253432282,183,550
15605,humans,4060140381683,169,549
15606,monsters,8566489850190,317,753
15607,blobs,4666335426562,307,835
15608,monsters,7446200492245,4,265
15609,humans,5707623941867,216,713
15610,monsters,188368571047,85,956
15611,humans,6518291616669,229,607
15612,blobs,3427105439213,340,743
15613,humans,3873404027482,258,212
15614,monsters,3647329382043,330,995
15615,humans,6603768017300,192,318
15616,humans,1068696237388,283,60
15617,monsters,76594124515,113,480
15618,humans,1786654441080,65,145
15619,monsters,5681090937566,193,18
15620,blobs,6931965542449,317,892
15621,monsters,2393078100052,246,566
15622,blobs,6328057359364,224,156
15623,monsters,7748163019385,286,647
15624,monsters,457003682100,202,893
15625,blobs,5943396203343,52,792
15626,monsters,1612597923707,134,195
15627,humans,2693775290816,364,434
15628,monsters,941388222797,72,621
15629,blobs,4711236310368,176,164
15630,monsters,5878841945451,291,763
15631,blobs,422719220335,175,738
15632,blobs,1340446717351,230,666
15633,humans,2043137098255,325,725
15634,monsters,3528748963519,16,54
15635,blobs,4014456271463,142,333
15636,blobs,2272566634513,264,758
15637,humans,7137280532782,277,806
15638,humans,8310147940085,324,569
15639,humans,3628690070244,159,692
15640,humans,8154496409318,228,77
15641,monsters,9949001498413,87,810
15642,blobs,6026340722928,142,798
15643,blobs,8326725489404,297,856
15644,humans,125572572549,110,560
15645,blobs,4303755311432,47,656
15646,humans,8166519639281,123,227
15647,humans,1899845869516,48,745
15648,humans,3974794812932,136,291
15649,blobs,7878861570394,131,435
15650,humans,235861882052,203,348
15651,monsters,372742074321,52,539
15652,monsters,7549802829076,147,18
15653,humans,2920767383449,119,700
15654,humans,7492473313070,218,479
15655,humans,2882477125049,256,633
15656,humans,1477928893180,222,474
15657,humans,1861398303366,256,616
15658,humans,7167116660871,60,556
15659,blobs,7048767462438,305,238
15660,monsters,9392593026620,4,47
15661,monsters,4896644013460,159,203
15662,monsters,208570848006,320,179
15663,monsters,9238275469071,14,627
15664,humans,7975730193385,319,102
15665,humans,1583257302649,213,569
15666,blobs,9487187866353,109,670
15667,monsters,4109591814309,99,138
15668,humans,6843274263667,329,541
15669,monsters,5587102005777,219,239
15670,blobs,2332399377948,63,640
15671,blobs,6062468656652,9,946
15672,monsters,550104536089,40,654
15673,blobs,5348107503500,61,631
15674,blobs,5553370185724,142,162
15675,monsters,4918498594571,318,987
15676,monsters,5350023202778,274,873
15677,humans,3047556702236,191,477
15678,humans,8661587937903,71,808
15679,humans,4196537142258,45,958
15680,monsters,1888854640329,342,935
15681,blobs,8825079821954,256,271
15682,monsters,4944643782653,320,853
15683,monsters,4962639022422,57,815
15684,blobs,6653729580109,251,379
15685,blobs,4628975822576,335,269
15686,humans,7911796087506,244,43
15687,blobs,4082438909448,210,675
15688,humans,8189018131628,353,95
15689,blobs,3920961507448,38,369
15690,blobs,2607221903930,241,540
15691,blobs,6599435361155,298,905
15692,monsters,4377501189030,271,895
15693,blobs,2814812439370,218,478
15694,monsters,7906674580771,115,125
15695,blobs,6784585813258,300,955
15696,blobs,6561550153556,76,989
15697,monsters,5306304210223,160,37
15698,humans,9669679093663,53,896
15699,monsters,2246075232242,314,154
15700,blobs,9583949627086,330,475
15701,humans,3258484181403,71,867
15702,monsters,38276179013,77,449
15703,blobs,3126318095272,82,462
15704,blobs,4686308473089,110,851
15705,monsters,8538270944431,9,683
15706,monsters,8307705665198,184,595
15707,humans,8039538152783,54,496
15708,blobs,9321658736541,14,143
15709,monsters,9697214581210,271,984
15710,blobs,5385913771395,5,23
15711,humans,3841367279265,348,462
15712,blobs,9328624277323,169,508
15713,humans,398244391318,161,518
15714,blobs,5230770665986,84,31
15715,monsters,767883928532,77,719
15716,monsters,5437449160834,268,624
15717,monsters,6217905679172,204,693
15718,humans,8050912866591,115,966
15719,monsters,5965057423276,350,885
15720,humans,3862024187643,65,242
15721,blobs,8845589579993,212,508
15722,humans,9041114308615,308,106
15723,humans,6819456496944,191,161
15724,monsters,6435655516263,348,770
15725,monsters,5636482205664,85,453
15726,blobs,9057366776492,304,757
15727,humans,3786282013536,84,510
15728,monsters,5930115982709,140,815
15729,humans,6158139062899,250,187
15730,humans,829004626310,76,223
15731,blobs,6678601589841,310,924
15732,blobs,2618596622448,100,95
15733,monsters,8201116436085,123,123
15734,monsters,6711069678538,25,329
15735,monsters,1492287883625,250,194
15736,blobs,4356281488078,47,674
15737,monsters,2919499107528,185,736
15738,humans,3292972950017,140,874
15739,humans,425447899571,200,87
15740,monsters,2923086355355,35,135
15741,humans,9877529882524,164,244
15742,monsters,1416600501954,20,257
15743,humans,7663097129749,341,752
15744,blobs,6508918072729,168,275
15745,blobs,6140035832990,361,3
15746,blobs,8503852463902,290,355
15747,monsters,7094238240778,349,343
15748,monsters,1693374827206,297,47
15749,monsters,9830338583316,165,429
15750,monsters,5596529347994,240,643
15751,humans,9810968689399,73,429
15752,blobs,8219078576669,215,695
15753,monsters,4588568507750,26,136
15754,monsters,7886254859551,287,262
15755,blobs,7360102713318,341,568
15756,humans,3206976144944,55,587
15757,humans,7522900188350,188,281
15758,monsters,9505346230944,21,747
15759,blobs,2588463552933,283,604
15760,blobs,733842731068,98,657
15761,monsters,2045592403499,78,835
15762,humans,3927112464378,227,875
15763,monsters,1957500216835,145,713
15764,blobs,4451604626813,102,668
15765,blobs,8795331029688,338,778
15766,monsters,3582460227824,46,31
15767,humans,9917545019643,112,766
15768,humans,1841399234402,182,752
15769,humans,5504171875070,176,912
15770,humans,3720078166170,72,358
15771,monsters,8442721830632,95,751
15772,blobs,8902801694175,209,549
15773,monsters,9016773126082,154,913
15774,monsters,1473489272921,71,420
15775,humans,171372088546,33,523
15776,blobs,4276011350613,58,244
15777,monsters,1990878227710,282,634
15778,blobs,1385315631976,298,424
15779,blobs,4168044777301,317,50
15780,blobs,1383831863264,79,919
15781,blobs,6676166150771,136,783
15782,humans,8007242987435,278,701
15783,humans,55428343185,276,987
15784,humans,7068362538755,295,40
15785,monsters,1426268692332,32,990
15786,humans,9614705190538,4,582
15787,blobs,5480274611950,185,793
15788,humans,167145593832,185,507
15789,humans,6615787963103,56,933
15790,blobs,9362229813647,177,844
15791,blobs,4420293800274,239,867
15792,humans,7280512094799,291,364
15793,blobs,7091722802014,315,707
15794,monsters,6876556558532,289,370
15795,humans,8759370502984,227,14
15796,monsters,7578463723948,333,181
15797,blobs,691954827592,16,189
15798,humans,7029799836939,37,548
15799,blobs,4160393802341,227,34
15800,monsters,5417276887767,221,508
15801,humans,1103858540312,47,3
15802,monsters,3322786738724,231,770
15803,blobs,8678394092707,80,440
15804,blobs,3664007759012,309,960
15805,humans,446231120126,50,373
15806,humans,8715367053905,325,988
15807,blobs,7289060125971,155,144
15808,humans,7309867980531,339,320
15809,humans,595314976449,259,270
15810,blobs,4999798844937,100,800
15811,humans,3610329181168,194,939
15812,humans,1614624051311,79,481
15813,monsters,3238202813540,33,661
15814,humans,7514808618393,232,833
15815,monsters,2522310188986,167,349
15816,monsters,4029751842501,234,964
15817,blobs,5657268856265,305,588
15818,humans,7096475447517,0,22
15819,monsters,3436165924626,330,412
15820,blobs,6796994507464,302,392
15821,blobs,349915974939,252,43
15822,monsters,7598624791611,222,524
15823,monsters,4022255364969,196,487
15824,humans,4047475074305,235,537
15825,humans,8182402083370,124,789
15826,blobs,7328630572250,101,588
15827,blobs,7684567162009,69,487
15828,monsters,8182249086279,246,264
15829,blobs,982099483106,328,781
15830,monsters,2369669843638,290,97
15831,blobs,6938131051758,77,387
15832,blobs,3428650738943,339,194
15833,monsters,6456628186858,279,928
15834,blobs,413250325870,176,832
15835,blobs,3626838941257,364,442
15836,blobs,4616360172031,112,465
15837,blobs,3703716548535,219,188
15838,monsters,9320019716184,130,830
15839,blobs,6669610737367,223,807
15840,monsters,7883362672818,1,488
15841,blobs,5408058727648,353,148
15842,blobs,1930043171584,25,93
15843,monsters,1222743925696,319,537
15844,blobs,2373578438042,319,402
15845,humans,2871801109027,236,575
15846,monsters,232841246060,218,337
15847,humans,1672895172092,354,631
15848,monsters,9302797287490,187,734
15849,blobs,787156537665,239,506
15850,blobs,2912065107961,179,343
15851,blobs,1416744087074,129,501
15852,blobs,8871877118883,290,467
15853,humans,7936827630937,42,977
15854,humans,8008915244647,45,227
15855,monsters,751875504505,71,900
15856,humans,1537672203464,304,325
15857,humans,5269733520136,337,355
15858,blobs,8937574393253,118,821
15859,blobs,6319411022788,351,700
15860,humans,8241967401049,332,659
15861,blobs,1341708262270,131,227
15862,monsters,3675512764683,311,421
15863,humans,271150201539,208,922
15864,monsters,335290576147,180,618
15865,monsters,2985226181530,251,630
15866,monsters,6705985906985,47,762
15867,blobs,5391173573446,152,474
15868,blobs,5382602870900,284,449
15869,monsters,3641017635380,105,457
15870,humans,5958283964060,43,680
15871,monsters,6837475161787,283,668
15872,blobs,6423456139425,358,618
15873,monsters,701509000148,320,479
15874,monsters,5817097436964,88,951
15875,blobs,3394370365989,158,443
15876,monsters,2698360473007,257,406
15877,humans,5652461201095,316,422
15878,monsters,2511214986003,18,367
15879,humans,6749411508284,357,949
15880,blobs,7927668776091,308,304
15881,monsters,9509928552204,110,708
15882,monsters,2677606411562,97,671
15883,monsters,4809858089619,80,256
15884,blobs,1413776600039,118,345
15885,blobs,8370839535052,335,22
15886,blobs,4983679157743,218,717
15887,monsters,8787819904523,81,327
15888,monsters,3260285494620,218,211
15889,blobs,5960088931896,140,784
15890,blobs,1070937786858,203,574
15891,humans,4082232574593,30,93
15892,monsters,2072298515079,119,311
15893,humans,4751923836449,319,534
15894,blobs,3398425977241,151,119
15895,blobs,3344714348384,214,535
15896,monsters,8408929737392,93,44
15897,humans,4187221762598,330,201
15898,blobs,8983136803090,314,740
15899,humans,7857920291692,125,763
15900,humans,6268475643041,101,951
15901,blobs,4613553307999,309,363
15902,humans,1183072723296,117,880
15903,humans,3322851316792,131,639
15904,blobs,5883908600966,103,170
15905,monsters,580702994062,102,381
15906,monsters,4773677213699,138,3
15907,monsters,6845052575856,344,220
15908,blobs,490038074748,90,396
15909,monsters,166450382995,326,948
15910,humans,6137716029618,118,456
15911,monsters,2151417425612,240,12
15912,humans,4897959727006,34,334
15913,humans,5558314095204,43,947
15914,monsters,9279436790215,219,645
15915,monsters,3952166046148,24,377
15916,humans,3708518921011,210,778
15917,blobs,7215387943134,126,823
15918,blobs,564496896774,318,69
15919,monsters,671692853805,85,380
15920,blobs,7298644209496,30,595
15921,monsters,5118280264686,323,581
15922,blobs,5152011619838,238,642
15923,monsters,4451361272575,156,551
15924,humans,8904934285579,217,454
15925,monsters,5341023694170,300,407
15926,blobs,9815226793163,294,480
15927,monsters,700278108474,363,894
15928,monsters,8364925123455,251,314
15929,humans,4481014080939,111,627
15930,blobs,2960737589443,337,212
15931,blobs,6793219968910,61,595
15932,humans,9557310901127,119,57
15933,monsters,7180830637167,329,463
15934,humans,5610123797857,62,794
15935,blobs,6589853746908,107,387
15936,monsters,5155242781725,188,203
15937,blobs,8952416590318,203,508
15938,monsters,7417964432084,236,136
15939,humans,3279058152334,272,916
15940,blobs,5103943483190,96,499
15941,monsters,3722856790665,358,343
15942,humans,6546775101413,223,62
15943,monsters,687428458088,235,734
15944,humans,3742382124547,86,949
15945,blobs,5108598537698,328,618
15946,monsters,4475654407276,274,991
15947,monsters,2136051876048,349,905
15948,humans,7736133794292,34,931
15949,humans,4080798373136,306,663
15950,monsters,8104879608607,172,279
15951,blobs,3840334979363,150,654
15952,blobs,7190666715172,51,937
15953,blobs,6740604848083,313,811
15954,humans,489090675966,252,330
15955,humans,2653657466703,287,326
15956,monsters,3892494293390,347,565
15957,blobs,2830791165059,264,395
15958,blobs,8016438548185,269,387
15959,blobs,7570404826222,223,866
15960,monsters,8565401823803,228,311
15961,blobs,6027160525439,126,842
15962,humans,2060075992156,12,831
15963,monsters,5612856028819,105,364
15964,monsters,5388490089021,328,898
15965,monsters,6563687936391,23,71
15966,monsters,4116221327201,167,735
15967,monsters,5693716994122,328,751
15968,humans,7650281544352,178,445
15969,monsters,8435037658813,116,856
15970,humans,4289319046279,191,199
15971,blobs,4721491560029,13,863
15972,blobs,4423947119464,33,673
15973,humans,9773252327789,119,916
15974,blobs,7010566281678,257,794
15975,monsters,587677018637,76,515
15976,humans,8319951834492,80,455
15977,humans,8662905155940,117,540
15978,blobs,3764777483361,71,212
15979,blobs,2291359105068,291,559
15980,humans,6270790130558,289,901
15981,blobs,2793004494703,187,177
15982,humans,5808261582156,260,740
15983,monsters,6255124398178,285,657
15984,humans,3610925650721,261,687
15985,blobs,9926416704522,207,952
15986,humans,6809416405968,4,135
15987,monsters,2060448975597,310,179
15988,humans,3626073926863,49,252
15989,monsters,6916985874269,280,358
15990,humans,8603587756709,347,660
15991,humans,5537707064637,38,504
15992,humans,7110587490426,62,348
15993,blobs,6692488819763,246,460
15994,monsters,8707711802272,357,571
15995,blobs,284614334705,361,524
15996,blobs,8943148783836,159,649
15997,blobs,1506010346831,207,550
15998,humans,8011892264543,16,613
15999,monsters,6650426325745,187,463
16000,blobs,7642878508769,206,640
16001,humans,7408352058898,208,801
16002,monsters,6768494659689,303,691
16003,blobs,7446611577162,242,241
16004,humans,1186889463877,189,73
16005,monsters,7561458879271,8,364
16006,blobs,9531990134503,139,285
16007,monsters,7706193317331,234,356
16008,monsters,4636641564327,159,640
16009,monsters,4475643676831,152,793
16010,monsters,2502148433255,291,106
16011,blobs,6629798609347,176,378
16012,blobs,8899473990300,309,192
16013,humans,5024975176752,26,954
16014,blobs,3922147701790,257,602
16015,humans,2121281068738,34,519
16016,humans,8157768690333,265,604
16017,blobs,485037630337,329,237
16018,monsters,8501179663111,57,814
16019,humans,2930039959892,278,478
16020,humans,7034301541079,362,377
16021,blobs,3800140408437,172,302
16022,monsters,7295558643043,303,911
16023,blobs,2362676046102,225,732
16024,monsters,4180486679843,114,268
16025,monsters,6809409902070,343,380
16026,monsters,6228176520111,176,518
16027,humans,4328135009800,351,597
16028,blobs,2194661934031,181,60
16029,humans,6970229802920,19,614
16030,monsters,996697260381,77,28
16031,monsters,3911096857737,215,417
16032,humans,5455498597919,321,824
16033,humans,4076460102311,268,277
16034,blobs,3239044624505,98,518
16035,humans,6304549094350,0,779
16036,blobs,2241905412374,223,931
16037,blobs,6486625283522,178,116
16038,humans,7493259435333,336,793
16039,blobs,8073337549794,149,306
16040,humans,2661189176419,137,778
16041,humans,4762464680737,66,957
16042,blobs,7990165471303,57,673
16043,humans,8793764440347,293,665
16044,blobs,491036359391,204,759
16045,monsters,4809359339867,267,379
16046,monsters,4622752619745,117,516
